FIPS,Admin2,Province_State,Combined_Key,Population,,,
53069,Wahkiakum,Washington,"Wahkiakum, Washington, US",4488,,,
53071,Walla Walla,Washington,"Walla Walla, Washington, US",60760,,,
53073,Whatcom,Washington,"Whatcom, Washington, US",229247,,,
53075,Whitman,Washington,"Whitman, Washington, US",50104,,,
53077,Yakima,Washington,"Yakima, Washington, US",250873,,,
54001,Barbour,West Virginia,"Barbour, West Virginia, US",16441,,,
54003,Berkeley,West Virginia,"Berkeley, West Virginia, US",119171,,,
54005,Boone,West Virginia,"Boone, West Virginia, US",21457,,,
54007,Braxton,West Virginia,"Braxton, West Virginia, US",13957,,,
54009,Brooke,West Virginia,"Brooke, West Virginia, US",21939,,,
54011,Cabell,West Virginia,"Cabell, West Virginia, US",91945,,,
54013,Calhoun,West Virginia,"Calhoun, West Virginia, US",7109,,,
54015,Clay,West Virginia,"Clay, West Virginia, US",8508,,,
54017,Doddridge,West Virginia,"Doddridge, West Virginia, US",8448,,,
54019,Fayette,West Virginia,"Fayette, West Virginia, US",42406,,,
54021,Gilmer,West Virginia,"Gilmer, West Virginia, US",7823,,,
54023,Grant,West Virginia,"Grant, West Virginia, US",11568,,,
54025,Greenbrier,West Virginia,"Greenbrier, West Virginia, US",34662,,,
54027,Hampshire,West Virginia,"Hampshire, West Virginia, US",23175,,,
54029,Hancock,West Virginia,"Hancock, West Virginia, US",28810,,,
54031,Hardy,West Virginia,"Hardy, West Virginia, US",13776,,,
54033,Harrison,West Virginia,"Harrison, West Virginia, US",67256,,,
54035,Jackson,West Virginia,"Jackson, West Virginia, US",28576,,,
54037,Jefferson,West Virginia,"Jefferson, West Virginia, US",57146,,,
54039,Kanawha,West Virginia,"Kanawha, West Virginia, US",178124,,,
54041,Lewis,West Virginia,"Lewis, West Virginia, US",15907,,,
54043,Lincoln,West Virginia,"Lincoln, West Virginia, US",20409,,,
54045,Logan,West Virginia,"Logan, West Virginia, US",32019,,,
54047,McDowell,West Virginia,"McDowell, West Virginia, US",17624,,,
54049,Marion,West Virginia,"Marion, West Virginia, US",56072,,,
54051,Marshall,West Virginia,"Marshall, West Virginia, US",30531,,,
54053,Mason,West Virginia,"Mason, West Virginia, US",26516,,,
54055,Mercer,West Virginia,"Mercer, West Virginia, US",58758,,,
54057,Mineral,West Virginia,"Mineral, West Virginia, US",26868,,,
54059,Mingo,West Virginia,"Mingo, West Virginia, US",23424,,,
54061,Monongalia,West Virginia,"Monongalia, West Virginia, US",105612,,,
54063,Monroe,West Virginia,"Monroe, West Virginia, US",13275,,,
54065,Morgan,West Virginia,"Morgan, West Virginia, US",17884,,,
54067,Nicholas,West Virginia,"Nicholas, West Virginia, US",24496,,,
54069,Ohio,West Virginia,"Ohio, West Virginia, US",41411,,,
54071,Pendleton,West Virginia,"Pendleton, West Virginia, US",6969,,,
54073,Pleasants,West Virginia,"Pleasants, West Virginia, US",7460,,,
54075,Pocahontas,West Virginia,"Pocahontas, West Virginia, US",8247,,,
54077,Preston,West Virginia,"Preston, West Virginia, US",33432,,,
54079,Putnam,West Virginia,"Putnam, West Virginia, US",56450,,,
54081,Raleigh,West Virginia,"Raleigh, West Virginia, US",73361,,,
54083,Randolph,West Virginia,"Randolph, West Virginia, US",28695,,,
54085,Ritchie,West Virginia,"Ritchie, West Virginia, US",9554,,,
54087,Roane,West Virginia,"Roane, West Virginia, US",13688,,,
54089,Summers,West Virginia,"Summers, West Virginia, US",12573,,,
54091,Taylor,West Virginia,"Taylor, West Virginia, US",16695,,,
54093,Tucker,West Virginia,"Tucker, West Virginia, US",6839,,,
54095,Tyler,West Virginia,"Tyler, West Virginia, US",8591,,,
54097,Upshur,West Virginia,"Upshur, West Virginia, US",24176,,,
54099,Wayne,West Virginia,"Wayne, West Virginia, US",39402,,,
54101,Webster,West Virginia,"Webster, West Virginia, US",8114,,,
54103,Wetzel,West Virginia,"Wetzel, West Virginia, US",15065,,,
54105,Wirt,West Virginia,"Wirt, West Virginia, US",5821,,,
54107,Wood,West Virginia,"Wood, West Virginia, US",83518,,,
54109,Wyoming,West Virginia,"Wyoming, West Virginia, US",20394,,,
55001,Adams,Wisconsin,"Adams, Wisconsin, US",20220,,,
55003,Ashland,Wisconsin,"Ashland, Wisconsin, US",15562,,,
55005,Barron,Wisconsin,"Barron, Wisconsin, US",45244,,,
55007,Bayfield,Wisconsin,"Bayfield, Wisconsin, US",15036,,,
55009,Brown,Wisconsin,"Brown, Wisconsin, US",264542,,,
55011,Buffalo,Wisconsin,"Buffalo, Wisconsin, US",13031,,,
55013,Burnett,Wisconsin,"Burnett, Wisconsin, US",15414,,,
55015,Calumet,Wisconsin,"Calumet, Wisconsin, US",50089,,,
55017,Chippewa,Wisconsin,"Chippewa, Wisconsin, US",64658,,,
55019,Clark,Wisconsin,"Clark, Wisconsin, US",34774,,,
55021,Columbia,Wisconsin,"Columbia, Wisconsin, US",57532,,,
55023,Crawford,Wisconsin,"Crawford, Wisconsin, US",16131,,,
55025,Dane,Wisconsin,"Dane, Wisconsin, US",546695,,,
55027,Dodge,Wisconsin,"Dodge, Wisconsin, US",87839,,,
55029,Door,Wisconsin,"Door, Wisconsin, US",27668,,,
55031,Douglas,Wisconsin,"Douglas, Wisconsin, US",43150,,,
55033,Dunn,Wisconsin,"Dunn, Wisconsin, US",45368,,,
55035,Eau Claire,Wisconsin,"Eau Claire, Wisconsin, US",104646,,,
55037,Florence,Wisconsin,"Florence, Wisconsin, US",4295,,,
55039,Fond du Lac,Wisconsin,"Fond du Lac, Wisconsin, US",103403,,,
55041,Forest,Wisconsin,"Forest, Wisconsin, US",9004,,,
55043,Grant,Wisconsin,"Grant, Wisconsin, US",51439,,,
55045,Green,Wisconsin,"Green, Wisconsin, US",36960,,,
55047,Green Lake,Wisconsin,"Green Lake, Wisconsin, US",18913,,,
55049,Iowa,Wisconsin,"Iowa, Wisconsin, US",23678,,,
55051,Iron,Wisconsin,"Iron, Wisconsin, US",5687,,,
55053,Jackson,Wisconsin,"Jackson, Wisconsin, US",20643,,,
55055,Jefferson,Wisconsin,"Jefferson, Wisconsin, US",84769,,,
55057,Juneau,Wisconsin,"Juneau, Wisconsin, US",26687,,,
55059,Kenosha,Wisconsin,"Kenosha, Wisconsin, US",169561,,,
55061,Kewaunee,Wisconsin,"Kewaunee, Wisconsin, US",20434,,,
55063,La Crosse,Wisconsin,"La Crosse, Wisconsin, US",118016,,,
55065,Lafayette,Wisconsin,"Lafayette, Wisconsin, US",16665,,,
55067,Langlade,Wisconsin,"Langlade, Wisconsin, US",19189,,,
55069,Lincoln,Wisconsin,"Lincoln, Wisconsin, US",27593,,,
55071,Manitowoc,Wisconsin,"Manitowoc, Wisconsin, US",78981,,,
55073,Marathon,Wisconsin,"Marathon, Wisconsin, US",135692,,,
55075,Marinette,Wisconsin,"Marinette, Wisconsin, US",40350,,,
55077,Marquette,Wisconsin,"Marquette, Wisconsin, US",15574,,,
55078,Menominee,Wisconsin,"Menominee, Wisconsin, US",4556,,,
55079,Milwaukee,Wisconsin,"Milwaukee, Wisconsin, US",945726,,,
55081,Monroe,Wisconsin,"Monroe, Wisconsin, US",46253,,,
55083,Oconto,Wisconsin,"Oconto, Wisconsin, US",37930,,,
55085,Oneida,Wisconsin,"Oneida, Wisconsin, US",35595,,,
55087,Outagamie,Wisconsin,"Outagamie, Wisconsin, US",187885,,,
55089,Ozaukee,Wisconsin,"Ozaukee, Wisconsin, US",89221,,,
55091,Pepin,Wisconsin,"Pepin, Wisconsin, US",7287,,,
55093,Pierce,Wisconsin,"Pierce, Wisconsin, US",42754,,,
55095,Polk,Wisconsin,"Polk, Wisconsin, US",43783,,,
55097,Portage,Wisconsin,"Portage, Wisconsin, US",70772,,,
55099,Price,Wisconsin,"Price, Wisconsin, US",13351,,,
55101,Racine,Wisconsin,"Racine, Wisconsin, US",196311,,,
55103,Richland,Wisconsin,"Richland, Wisconsin, US",17252,,,
55105,Rock,Wisconsin,"Rock, Wisconsin, US",163354,,,
55107,Rusk,Wisconsin,"Rusk, Wisconsin, US",14178,,,
55109,St. Croix,Wisconsin,"St. Croix, Wisconsin, US",90687,,,
55111,Sauk,Wisconsin,"Sauk, Wisconsin, US",64442,,,
55113,Sawyer,Wisconsin,"Sawyer, Wisconsin, US",16558,,,
55115,Shawano,Wisconsin,"Shawano, Wisconsin, US",40899,,,
55117,Sheboygan,Wisconsin,"Sheboygan, Wisconsin, US",115340,,,
55119,Taylor,Wisconsin,"Taylor, Wisconsin, US",20343,,,
55121,Trempealeau,Wisconsin,"Trempealeau, Wisconsin, US",29649,,,
55123,Vernon,Wisconsin,"Vernon, Wisconsin, US",30822,,,
55125,Vilas,Wisconsin,"Vilas, Wisconsin, US",22195,,,
55127,Walworth,Wisconsin,"Walworth, Wisconsin, US",103868,,,
55129,Washburn,Wisconsin,"Washburn, Wisconsin, US",15720,,,
55131,Washington,Wisconsin,"Washington, Wisconsin, US",136034,,,
55133,Waukesha,Wisconsin,"Waukesha, Wisconsin, US",404198,,,
55135,Waupaca,Wisconsin,"Waupaca, Wisconsin, US",50990,,,
55137,Waushara,Wisconsin,"Waushara, Wisconsin, US",24443,,,
55139,Winnebago,Wisconsin,"Winnebago, Wisconsin, US",171907,,,
55141,Wood,Wisconsin,"Wood, Wisconsin, US",72999,,,
56001,Albany,Wyoming,"Albany, Wyoming, US",38880,,,
56003,Big Horn,Wyoming,"Big Horn, Wyoming, US",11790,,,
56005,Campbell,Wyoming,"Campbell, Wyoming, US",46341,,,
56007,Carbon,Wyoming,"Carbon, Wyoming, US",14800,,,
56009,Converse,Wyoming,"Converse, Wyoming, US",13822,,,
56011,Crook,Wyoming,"Crook, Wyoming, US",7584,,,
56013,Fremont,Wyoming,"Fremont, Wyoming, US",39261,,,
56015,Goshen,Wyoming,"Goshen, Wyoming, US",13211,,,
56017,Hot Springs,Wyoming,"Hot Springs, Wyoming, US",4413,,,
56019,Johnson,Wyoming,"Johnson, Wyoming, US",8445,,,
56021,Laramie,Wyoming,"Laramie, Wyoming, US",99500,,,
56023,Lincoln,Wyoming,"Lincoln, Wyoming, US",19830,,,
56025,Natrona,Wyoming,"Natrona, Wyoming, US",79858,,,
56027,Niobrara,Wyoming,"Niobrara, Wyoming, US",2356,,,
56029,Park,Wyoming,"Park, Wyoming, US",29194,,,
56031,Platte,Wyoming,"Platte, Wyoming, US",8393,,,
56033,Sheridan,Wyoming,"Sheridan, Wyoming, US",30485,,,
56035,Sublette,Wyoming,"Sublette, Wyoming, US",9831,,,
56037,Sweetwater,Wyoming,"Sweetwater, Wyoming, US",42343,,,
56039,Teton,Wyoming,"Teton, Wyoming, US",23464,,,
56041,Uinta,Wyoming,"Uinta, Wyoming, US",20226,,,
56043,Washakie,Wyoming,"Washakie, Wyoming, US",7805,,,
56045,Weston,Wyoming,"Weston, Wyoming, US",6927,,,
,Kansas City,Missouri,"Kansas City,Missouri,US",488943,,,
